EF_W_ATM_STG_TANKS_CALC3.FACILITY_NAME,EF_W_ATM_STG_TANKS_CALC3.FACILITY_ID,EF_W_ATM_STG_TANKS_CALC3.REPORTING_YEAR,EF_W_ATM_STG_TANKS_CALC3.TABLE_NUM,EF_W_ATM_STG_TANKS_CALC3.TABLE_DESC,EF_W_ATM_STG_TANKS_CALC3.INDUSTRY_SEGMENT,EF_W_ATM_STG_TANKS_CALC3.FRACT_OIL_THROUGHPUT_FLARING,EF_W_ATM_STG_TANKS_CALC3.FRACT_THROUGHPUT_WITH_VAPOR,EF_W_ATM_STG_TANKS_CALC3.ATMOSPHERIC_TANK_COUNT,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITH_SEPS,EF_W_ATM_STG_TANKS_CALC3.WELLS_WITHOUT_SEPS,EF_W_ATM_STG_TANKS_CALC3.TWO_YEAR_DELAY_INDICATOR,EF_W_ATM_STG_TANKS_CALC3.ANNUAL_OIL_THROUGHPUT,EF_W_ATM_STG_TANKS_CALC3.SUB_BASIN_IDENTIFIER,EF_W_ATM_STG_TANKS_CALC3.COUNTY_AND_STATE,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITHOUT_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_NOT_FLARED,EF_W_ATM_STG_TANKS_CALC3.TANKS_WITH_FLARES,EF_W_ATM_STG_TANKS_CALC3.CO2_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.CH4_EMISSIONS_FROM_FLARE,EF_W_ATM_STG_TANKS_CALC3.N2O_EMISSIONS_FROM_FLARE
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - SMITH  TX (423) - High permeability gas,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - SMITH  TX (423) - High permeability gas,,,,,0,0,0,0
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - UPSHUR  TX (459) - High permeability gas,,,,,2,5.6732256,.0328151,.0000135
CCI Gulf Coast Upstream LLC and CCI East Texas Upstream LLC,1010621,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - UPSHUR  TX (459) - High permeability gas,,,,,35,387.7946884,2.3361532,.000846
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - WOOD  TX (499) - High permeability gas,,,,,0,0,0,0
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Shale gas,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Shale gas,,,,,2,3.1804906,.0141005,.0000073
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - NACOGDOCHES  TX (347) - Shale gas,,,,,0,0,0,0
Sheridan Production Company LLC 260 East Texas Basin,1008392,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Shale gas,,,,,0,112.8,.7,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Shale gas,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - RUSK  TX (401) - Shale gas,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - CHEROKEE  TX (73) - Other tight reservoir rock,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - FREESTONE  TX (161) - Other tight reservoir rock,,,,,2,3.1804906,.0141005,.0000073
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - FREESTONE  TX (161) - Other tight reservoir rock,,,,,1,1.1,.01,0
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - GREGG  TX (183) - Other tight reservoir rock,,,,,4,4.2,.03,0
Samson Resources 260 East Texas Basin,1008850,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Other tight reservoir rock,,,,,6,5.3,0,0
Sheridan Production Company LLC 260 East Texas Basin,1008392,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Other tight reservoir rock,,,,,2,2.1,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HARRISON  TX (203) - Other tight reservoir rock,,,,,1,8.4813082,.0376013,.0000196
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - HOPKINS  TX (223) - Other tight reservoir rock,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LEON  TX (289) - Other tight reservoir rock,,,,,0,0,0,0
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LEON  TX (289) - Other tight reservoir rock,,,,,2,2.1,.01,0
Riviera Resources 260 East Texas Basin Production Segment,1010396,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LIMESTONE  TX (293) - Other tight reservoir rock,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LIMESTONE  TX (293) - Other tight reservoir rock,,,,,0,0,0,0
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - LIMESTONE  TX (293) - Other tight reservoir rock,,,,,1,1.1,.01,0
Samson Resources 260 East Texas Basin,1008850,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - NACOGDOCHES  TX (347) - Other tight reservoir rock,,,,,2,3.2,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - NACOGDOCHES  TX (347) - Other tight reservoir rock,,,,,0,0,0,0
Samson Resources 260 East Texas Basin,1008850,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Other tight reservoir rock,,,,,14,9.5,.1,0
Sheridan Production Company LLC 260 East Texas Basin,1008392,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Other tight reservoir rock,,,,,0,136,.9,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - PANOLA  TX (365) - Other tight reservoir rock,,,,,0,0,0,0
Samson Resources 260 East Texas Basin,1008850,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - RUSK  TX (401) - Other tight reservoir rock,,,,,2,2.1,0,0
Sheridan Production Company LLC 260 East Texas Basin,1008392,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - RUSK  TX (401) - Other tight reservoir rock,,,,,2,1.1,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - RUSK  TX (401) - Other tight reservoir rock,,,,,3,2.120327,.0094003,.0000049
Sheridan Production Company LLC 260 East Texas Basin,1008392,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - SAN AUGUSTINE  TX (405) - Other tight reservoir rock,,,,,7,2.1,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - SMITH  TX (423) - Other tight reservoir rock,,,,,0,0,0,0
Valence Operating Co 260 East Texas Basin,1008587,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - UPSHUR  TX (459) - Other tight reservoir rock,,,,,3,10.6016352,.0470016,.0000245
XTO Energy Inc 260 East Texas,1008079,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,260 - UPSHUR  TX (459) - Other tight reservoir rock,,,,,5,5.3,.03,0
GULF COAST BASIN,1010222,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - STARR  TX (427) - High permeability gas,,,,,6,16.928486,.0202752,.0000233
Merit Energy Co. South Texas 220 Gulf Coast Basin,1000435,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - STARR  TX (427) - High permeability gas,,,,,5,2.1090496,.0135168,.000005
Gulf Coast Basin - AAPG Province 220,1008936,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - TYLER  TX (457) - High permeability gas,,,,,4,2.5,0,0
BBX 220 Gulf Coast Basin,1011749,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - TYLER  TX (457) - High permeability gas,,,,,2,11.2856574,.0135168,.0000155
White Oak Energy 220 Gulf Coast Basin (LA  TX),1009783,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - VERMILION  LA (113) - High permeability gas,,,,,6,11.2856574,.0135168,.0000155
BOPCO  L.P. 220 Gulf Coast basin,1009245,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - VERMILION  LA (113) - High permeability gas,,,,,0,0,0,0
Shoreline Southeast LLC - Basin 220 (Gulf Coast Basin),1011260,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - VERMILION  LA (113) - High permeability gas,,,,,6,3.16,.0204,0
Gulf Coast Basin - AAPG Province 220,1008936,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - VERNON  LA (115) - High permeability gas,,,,,2,2.4,0,0
Riviera Resources 220 Gulf Coast Basin Production Segment,1011421,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - VICTORIA  TX (469) - High permeability gas,,,,,0,0,0,0
EOG Resources  Inc.220 Gulf Coast basin,1008219,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WALKER  TX (471) - High permeability gas,,,,,1,1.1,0,0
Riviera Resources 220 Gulf Coast Basin Production Segment,1011421,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WEBB  TX (479) - High permeability gas,,,,,0,0,0,0
White Oak Energy 220 Gulf Coast Basin (LA  TX),1009783,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WEBB  TX (479) - High permeability gas,,,,,8,22.5713147,.0270336,.000031
GULF COAST BASIN,1010222,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WEBB  TX (479) - High permeability gas,,,,,10,28.2141434,.033792,.0000388
Lewis Energy Group,1009588,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WEBB  TX (479) - High permeability gas,,,,,0,0,0,0
Riviera Resources 220 Gulf Coast Basin Production Segment,1011421,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - WHARTON  TX (481) - High permeability gas,,,,,0,0,0,0
Riviera Resources 220 Gulf Coast Basin Production Segment,1011421,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ZAPATA  TX (505) - High permeability gas,,,,,0,0,0,0
EOG Resources  Inc.220 Gulf Coast basin,1008219,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ZAPATA  TX (505) - High permeability gas,,,,,1,1.1,0,0
GULF COAST BASIN,1010222,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,220 - ZAPATA  TX (505) - High permeability gas,,,,,39,90.2852588,.1081344,.000124
XTO Energy Inc 230 Arkla,1009082,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,230 - BOSSIER  LA (15) - Other tight reservoir rock,,,,,2,2.1,.01,0
Nadel and Gussman Ruston Arkla Basin No. 230,1009686,2015,Table J.2.iii,Data for wells and separators with oil throughput <10 barrels/day  with flaring  using Calculation Methodology 3,Onshore petroleum and natural gas production [98.230(a)(2)],,,,,,,,230 - CADDO  LA (17) - Other tight reservoir rock,,,,,0,0,0,0
